爱建证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
大通证券,电信徐州交易1:222.187.126.152:7718,,,,,,,
大通证券,电信徐州交易2:222.187.126.153:7718,,,,,,,
大通证券,电信柳州交易1:219.159.248.43:7718,,,,,,,
大通证券,电信柳州交易2:219.159.248.44:7718,,,,,,,
大通证券,电信福州交易1:218.66.17.193:7718,,,,,,,
大通证券,电信福州交易2:218.66.17.194:7718,,,,,,,
大通证券,,,,,,,,
德邦证券,普通交易服务器,版本号填,,,,,,
,,,,,,,,
  6.27（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
德邦证券,德邦证券(上海电信1):180.153.93.165:7708,登录模式选 "资金帐号",,,,,,
德邦证券,德邦证券(上海电信2):180.153.93.163:7708,通讯密码(如果所在券商无通讯密码就不填),,,,,,
德邦证券,德邦证券(上海电信3):222.73.114.51:7708,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,,,
德邦证券,德邦证券(沈阳联通1):218.24.109.196:7708,营业部代码填 0,,,,,,
德邦证券,德邦证券(沈阳联通2):218.24.109.202:7708,,,,,,,
德邦证券,德邦证券(沈阳联通3):202.97.181.113:7708,,,,,,,
德邦证券,德邦证券(上海联通):140.207.214.67:7708,,,,,,,
德邦证券,德邦证券(沈阳电信):59.46.85.179:7708,,,,,,,
德邦证券,德邦证券(阿里云):121.43.73.196:7708,,,,,,,
德邦证券,,,,,,,,
东兴证券,普通交易服务器,融资融券交易服务器,营业部代码填 0,,,,,
东兴证券,上海电信1:124.74.243.193:7758,福州电信信用:120.35.26.141:7755,版本号填,,,,,
,,,,,,,,
  8.01（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,上海电信2:114.80.221.129:7758,,,,,,,
东兴证券,上海电信信用:114.80.178.210:7754,登录模式选 "客户号",,上海电信3:114.80.221.129:7757,,,,
东兴证券,泉州电信信用:218.66.219.142:7755,通讯密码(如果所在券商无通讯密码就不填),,上海电信4:124.74.243.193:7757,,,,
东兴证券,北京电信信用:219.143.41.35:7755,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,上海电信5:114.80.221.129:7759,,,
东兴证券,三明电信信用:220.162.192.90:7755,,,福州电信1:120.35.26.141:7758,,,,
东兴证券,北京联通信用:123.125.28.66:7755,,,福州电信2:120.35.26.141:7759,,,,
东兴证券,福州联通信用:58.22.48.66:7755,,,福州电信3:120.35.26.141:7757,,,,
东兴证券,,,,北京电信1:219.143.41.35:7758,,,,
东兴证券,,,,北京电信2:219.143.41.35:7757,,,,
东兴证券,,,,泉州电信1:218.66.219.142:7758,,,,
东兴证券,,,,泉州电信2:218.66.219.142:7757,,,,
东兴证券,,,,泉州电信3:218.66.219.142:7759,,,,
东兴证券,,,,三明电信1:220.162.192.90:7758,,,,
东兴证券,,,,三明电信2:220.162.192.90:7757,,,,
东兴证券,,,,北京联通1:123.125.28.66:7758,,,,
东兴证券,,,,福州联通1:58.22.48.66:7758,,,,
东兴证券,,,,北京联通2:123.125.28.66:7757,,,,
东兴证券,,,,福州联通2:58.22.48.66:7757,,,,
东兴证券,,,,,,,,
东兴证券,,,,东方证券,普通交易服务器,融资融券交易服务器,营业部代码填,版本号填
,,,,,,,,
  6.35（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
东方证券,东方证券交易主站:tdx.dfzq.com.cn:7708,东方证券融资融券上海电信:114.80.145.63:7706,普通交易 1,登录模式选 "资金帐号",,,,
东方证券,东方证券上海电信:114.80.164.136:7708,东方证券融资融券上海联通:210.13.82.31:7706,融资融券 2,通讯密码(如果所在券商无通讯密码就不填),,,,
东方证券,东方证券上海电信2:114.80.145.63:7708,东方证券融资融券西安电信:113.142.37.104:7706,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）,,,,
东方证券,东方证券上海联通:210.13.82.31:7708,东方证券融资融券西安联通:113.200.150.71:7706,,,,,,
东方证券,东方证券沈阳联通:218.60.13.130:7708,,,,,,,
东方证券,东方证券西安电信:113.142.37.104:7708,,,,,,,
东方证券,东方证券西安联通:113.200.150.71:7708,,,,,,,
东方证券,,,,,,,,
东莞证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
东莞证券,东莞证券交易主站I:218.16.124.5:7708,东莞证券融资融券主站1:218.16.117.136:7708,0???,,,,,
,,,,,,,,
  普通交易,登录模式选 "客户号",,,,,,,
东莞证券,东莞证券交易主站II:121.14.137.5:7708,东莞证券融资融券主站2:113.105.159.250:7708,2???,,,,,
,,,,,,,,
  融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,,,,
东莞证券,东莞证券交易主站III:218.16.117.135:7708,东莞证券融资融券主站3:218.104.187.247:7708,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,
东莞证券,东莞证券交易主站IV:218.16.117.135:80,东莞证券融资融券主站4:218.16.117.136:80,,,,,,
东莞证券,东莞证券交易主站V:218.16.124.5:80,,,,,,,
东莞证券,东莞证券交易主站VI:113.105.159.248:7708,,,,,,,
东莞证券,东莞证券联通(网通)交易VII:218.104.187.248:7708,,,,,,,
东莞证券,东莞证券北方站点交易VIII:27.223.20.162:7708,,,,,,,
东莞证券,东莞证券北方站点交易IX:159.226.51.166:7708,,,,,,,
东莞证券,,,,,,,,
东北证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
